,lat,lon,cf,area,mask,restricted_area
412,44.48,-70.72,0.17704283,172.92065521274407,0.52418363,90.64217691451037
413,44.90,-67.36,0.17704089,171.67124647149276,0.5639286,96.81032639123539
414,45.18,-67.50,0.17703938,170.83317834745975,0.5430113,92.76434757579791
415,44.06,-71.42,0.17700343,174.16077218046883,0.8465306,147.432425806328
416,43.08,-72.68,0.17695098,177.01787038764436,0.472449,83.63191666992581
417,42.24,-72.68,0.17694892,179.42562541549046,0.0862245,15.470884186352873
418,44.76,-69.74,0.17694747,172.08874433721917,0.28459185,48.97505473783031
419,45.04,-70.16,0.17693415,171.25272364197562,0.7300103,125.01624720776331
420,41.96,-73.24,0.17689605,180.21966580160833,0.37260205,67.15021612350101
421,44.48,-70.58,0.17689537,172.92065521274407,0.58586735,101.30856522275053
422,44.06,-71.28,0.17689511,174.16077218046883,0.71658164,124.80041221039178
423,44.90,-70.30,0.17688408,171.67124647149276,0.65174717,111.88624856211406
424,45.04,-69.60,0.17688319,171.25272364197562,0.48382586,82.85649670574368
425,43.78,-71.56,0.17685622,174.98232180147855,0.43255103,75.68878288733801
426,44.76,-69.60,0.17683731,172.08874433721917,0.34003085,58.51548183687819
427,44.90,-67.50,0.17681037,171.67124647149276,0.5461973,93.76637048443699
428,44.90,-69.74,0.1767761,171.67124647149276,0.37112242,63.71104840644294
429,44.90,-67.92,0.17675185,171.67124647149276,0.60734695,104.26400828389552
430,44.90,-68.06,0.17672436,171.67124647149276,0.67734694,116.28099430901158
431,44.62,-69.60,0.17667058,172.50521474648227,0.2798047,48.26777099453572
432,45.18,-69.60,0.17665082,170.83317834745975,0.6098664,104.18541218079564
433,42.10,-72.54,0.17664051,179.82318242602614,0.0027748942,0.4989903126861839
434,43.08,-72.96,0.17652321,177.01787038764436,0.67938775,120.26377236115405
435,42.94,-72.26,0.17651983,177.42181913861378,0.2280612,40.463032834909946
436,44.20,-71.00,0.17650537,173.7484364008726,0.63463515,110.2668650726945
437,44.90,-70.16,0.17650236,171.67124647149276,0.52561224,90.23250755500969
438,44.76,-67.78,0.17644083,172.08874433721917,0.6881633,118.42515483799981
439,42.80,-72.54,0.17643991,177.82470859197778,0.24486125,43.54237956521619
440,44.90,-70.02,0.17636764,171.67124647149276,0.47841835,82.13067451705562
441,44.76,-68.20,0.17635725,172.08874433721917,0.66731757,114.83784256740088
442,45.04,-68.06,0.17633313,171.25272364197562,0.6230216,106.6941463382815
443,44.34,-70.86,0.17632793,173.33506325561575,0.67440903,116.89873219899506
444,45.04,-68.34,0.17632493,171.25272364197562,0.7761048,132.91006217657807
445,44.62,-69.32,0.176313,172.50521474648227,0.3512755,60.59685618980451
446,43.50,-72.12,0.1762991,175.79969249841446,0.32010204,56.273839496793
447,44.90,-68.34,0.17629814,171.67124647149276,0.6615306,113.5657850671328
448,44.90,-69.88,0.1762856,171.67124647149276,0.31938773,54.8296903925518
449,44.90,-67.22,0.17623015,171.67124647149276,0.4578061,78.5921456115575
450,45.04,-67.92,0.17620985,171.25272364197562,0.62713253,107.39815469995409
451,45.32,-69.74,0.1762084,170.4126130928419,0.7584184,129.24405816034502
452,44.76,-69.04,0.1761487,172.08874433721917,0.36418366,62.671909501283
453,46.86,-68.34,0.17610674,165.71980039140476,0.8613265,142.7388582494174
454,44.76,-68.34,0.1760907,172.08874433721917,0.49709183,85.543908806574
455,42.94,-72.54,0.17606777,177.42181913861378,0.2185204,38.770287402897885
456,45.04,-69.18,0.1760018,171.25272364197562,0.40005141,68.50989440985359
457,44.76,-67.92,0.1760015,172.08874433721917,0.54438776,93.68300566859911
458,44.76,-69.88,0.17596532,172.08874433721917,0.32188773,55.393255540360904
459,45.88,-68.90,0.17593148,168.72020278410724,0.8085817,136.42407005539553
460,45.04,-69.46,0.17590247,171.25272364197562,0.5135149,87.94082120829192
