,lat,lon,cf,area,mask,restricted_area
3004,47.02,-69.40,0.42175782,30.347506203478382,0.951843,28.886062054339554
3005,41.56,-72.16,0.4217539,33.3085478705883,0.33289257,11.088168000995415
3006,44.56,-72.94,0.42174667,31.717356781377678,0.5063155,16.058990288233964
3007,45.10,-69.46,0.42172217,31.421579431156854,0.7142022,22.441361949291025
3008,46.54,-68.92,0.42171624,30.619266845771126,0.9453032,28.944490982261332
3009,45.88,-69.22,0.4216857,30.98942500116254,0.4967855,15.395096736855919
3010,44.62,-68.38,0.42166904,31.68463127996612,0.636742,20.174935357755917
3011,45.10,-71.02,0.4216592,31.421579431156854,0.90309155,28.37656286795208
3012,43.42,-71.26,0.4216133,32.332492045386125,0.49305555,15.94171472086862
3013,46.00,-68.44,0.4216119,30.9224279366691,0.6630625,20.503502771871645
3014,44.86,-71.92,0.4215966,31.553382172638063,0.6822404,21.526992912252048
3015,44.86,-68.32,0.42158782,31.553382172638063,0.7270602,22.941208314741793
3016,41.50,-71.98,0.42154416,33.33945458683344,0.35900825,11.969139334546156
3017,44.98,-73.30,0.42153996,31.48754986185601,0.39317387,12.380081943833954
3018,42.22,-71.14,0.42153957,32.96617069904041,0.023060797,0.7602261631836358
3019,42.40,-71.62,0.4215106,32.872034008731305,0.1687631,5.5475863988084555
3020,45.16,-67.30,0.42146316,31.388542511245628,0.18907072,5.934654222500781
3021,44.98,-67.60,0.42146292,31.48754986185601,0.8600234,27.080029038885133
3022,46.90,-68.74,0.4214562,30.415646789250555,0.97749853,29.731250066295832
3023,43.24,-71.92,0.42142296,32.42845481643487,0.5675,18.403147953695868
3024,41.56,-73.30,0.42142075,33.3085478705883,0.2565289,8.544605611318387
3025,44.14,-69.82,0.42141902,31.945459390354667,0.55588585,17.75802889103504
3026,45.52,-70.60,0.42139485,31.189599412721627,0.8528538,26.600167600638887
3027,44.26,-70.66,0.42138278,31.8804618420139,0.6210859,19.800504767672678
3028,42.34,-71.74,0.42138267,32.90344899966837,0.16177498,5.322954739415864
3029,44.98,-68.44,0.42135215,31.48754986185601,0.7627119,24.015928433321974
3030,44.08,-72.70,0.42135075,31.977905634120248,0.79125684,25.302736721678762
3031,41.80,-72.46,0.4213455,33.184556075758266,0.09123967,3.027747893312352
3032,43.48,-70.42,0.42127687,32.300433495082004,0.16627704,5.370820345364991
3033,42.34,-72.28,0.42123458,32.90344899966837,0.08979735,2.9546424531177213
3034,43.12,-72.34,0.421146,32.49225224656163,0.53833336,17.49166320825215
3035,44.02,-70.00,0.4211456,32.0103168101614,0.6287158,20.125392362808004
3036,45.94,-69.76,0.42112812,30.95594344242413,0.81969607,25.374465144627514
3037,43.12,-71.74,0.42079264,32.49225224656163,0.45222223,14.693718705310253
3038,45.04,-70.96,0.42074105,31.454581893424084,0.7723553,24.294113603037374
3039,46.48,-68.44,0.4206591,30.653086216296643,0.767021,23.511560854520223
3040,43.66,-72.16,0.42058712,32.20404545649199,0.4925,15.860492617663589
3041,45.58,-68.38,0.42053857,31.156322305827164,0.65371126,20.367238691726666
3042,43.36,-72.10,0.42053565,32.36451513911801,0.34083334,11.030905666606243
3043,44.74,-68.02,0.42053437,31.61907607473005,0.62009513,19.60683520860504
3044,45.22,-69.82,0.42049938,31.35547116991944,0.74970275,23.50728301494771
3045,42.58,-71.20,0.42049673,32.777572884439415,0.0017470301,0.057263405330316035
3046,43.84,-70.36,0.4204827,32.10733957670218,0.40970194,13.154439421899054
3047,45.76,-68.44,0.42046154,31.056286130760103,0.7339845,22.794831727265368
3048,45.40,-68.44,0.42041838,31.25605098030781,0.5493863,17.171646903891364
3049,41.92,-71.32,0.4204179,33.12234169647656,0.016460905,0.5452237151264208
3050,45.46,-68.62,0.42038798,31.222842316366826,0.8156049,25.465503970586703
3051,41.26,-72.88,0.4203029,33.462715505174515,0.0,0.0
3052,46.96,-68.02,0.4202484,30.38159315494975,0.5815313,17.667846945406886
