lat,lon,capacity
41.26,-70.16,4372.4615478515625
44.62,-73.38,4140.125244140625
44.62,-73.24,1269.4345736116477
44.76,-73.1,4130.1298828125
44.76,-72.96,2208.384004860554
44.9,-73.24,3314.6925662913914
44.9,-73.1,4120.1099853515625
44.9,-72.96,4120.1099853515625
44.9,-72.68,4120.1099853515625
45.32,-70.58,4089.9027099609375
45.74,-70.02,3619.6527149171534
46.58,-70.02,3997.9691162109375
47.42,-69.18,3935.60302734375
