,latitude,longitude
824200,40.65,-91.1
824223,40.21,-91.06
824259,40.57,-91.06
824289,39.49,-91.06
824292,39.85,-91.06
824327,39.89,-91.06
824336,39.93,-91.06
824384,39.81,-91.06
824385,40.37,-91.06
824464,40.41,-91.06
824501,39.65,-91.06
824505,40.17,-91.06
824516,39.69,-91.06
824519,40.65,-91.06
824527,41.25,-91.06
824534,40.45,-91.06
824536,41.21,-91.06
824544,39.61,-91.06
824550,41.29,-91.06
824553,40.33,-91.06
824556,40.13,-91.06
824562,40.25,-91.06
824581,40.61,-91.06
824610,40.73,-91.06
824647,41.33,-91.06
824691,39.73,-91.06
824704,40.81,-91.06
824714,39.57,-91.06
824752,40.01,-91.06
824865,40.53,-91.06
824876,40.77,-91.06
824909,40.29,-91.06
824917,40.49,-91.06
824927,39.97,-91.06
824950,39.53,-91.06
824957,40.85,-91.06
824991,40.05,-91.06
825009,39.77,-91.06
825056,40.09,-91.06
825058,40.69,-91.06
825179,39.57,-91.02
825191,40.89,-91.02
825199,40.17,-91.02
825200,40.69,-91.02
825223,41.33,-91.02
825224,39.61,-91.02
825229,40.41,-91.02
825230,41.37,-91.02
825234,41.25,-91.02
825262,40.37,-91.02
825272,41.29,-91.02
825281,40.85,-91.02
825364,39.97,-91.02
825381,40.21,-91.02
825384,40.05,-91.02
825388,39.45,-91.02
825423,40.73,-91.02
825444,41.21,-91.02
825452,40.13,-91.02
825478,40.25,-91.02
825489,40.57,-91.02
825490,40.01,-91.02
825491,40.81,-91.02
825520,40.33,-91.02
825527,40.61,-91.02
825534,40.29,-91.02
825581,41.17,-91.02
825624,40.53,-91.02
825642,39.89,-91.02
825645,39.93,-91.02
825675,39.49,-91.02
825695,39.81,-91.02
825722,40.09,-91.02
825730,39.73,-91.02
825769,39.85,-91.02
825825,39.65,-91.02
825830,40.65,-91.02
825868,39.69,-91.02
825890,39.53,-91.02
825892,40.45,-91.02
825921,41.41,-91.02
825922,40.77,-91.02
825999,40.49,-91.02
826010,39.77,-91.02
826025,39.97,-90.98
826062,40.49,-90.98
826085,40.85,-90.98
826098,40.93,-90.98
826104,40.05,-90.98
826105,40.01,-90.98
826125,41.25,-90.98
826148,39.57,-90.98
826188,41.21,-90.98
826250,40.89,-90.98
826285,39.73,-90.98
826298,40.29,-90.98
826299,40.81,-90.98
826307,39.45,-90.98
826332,40.77,-90.98
826356,40.53,-90.98
826428,39.49,-90.98
826430,40.69,-90.98
826482,40.33,-90.98
826525,40.73,-90.98
826542,40.61,-90.98
826558,41.37,-90.98
826568,40.17,-90.98
826573,40.45,-90.98
826578,40.13,-90.98
826588,41.33,-90.98
826595,41.41,-90.98
826612,40.65,-90.98
826620,40.41,-90.98
826639,39.41,-90.98
826658,39.65,-90.98
826667,39.69,-90.98
826685,39.61,-90.98
826686,40.57,-90.98
826694,39.89,-90.98
826696,39.93,-90.98
826702,41.17,-90.98
826713,40.21,-90.98
826724,41.29,-90.98
826731,39.85,-90.98
826753,39.77,-90.98
826755,41.13,-90.98
