,latitude,longitude
556539,36.81,-102.22
556540,36.61,-102.22
556562,36.57,-102.22
556646,36.85,-102.22
556756,36.97,-102.22
556810,36.69,-102.22
556940,36.93,-102.22
557019,36.77,-102.22
557108,36.53,-102.18
557212,36.77,-102.18
557239,36.81,-102.18
557244,36.57,-102.18
557268,36.85,-102.18
557322,36.93,-102.18
557711,36.61,-102.18
557723,36.97,-102.18
557743,36.69,-102.18
557762,36.65,-102.18
557802,36.89,-102.18
558025,36.73,-102.18
558179,36.97,-102.14
558186,36.73,-102.14
558274,36.65,-102.14
558297,36.89,-102.14
558335,36.53,-102.14
558494,36.69,-102.14
558516,36.81,-102.14
558535,36.61,-102.14
558613,36.93,-102.14
558733,36.57,-102.14
558995,36.85,-102.14
559180,36.77,-102.14
559275,36.97,-102.1
559311,36.69,-102.1
559346,36.89,-102.1
559371,36.93,-102.1
559409,36.81,-102.1
559410,36.57,-102.1
559429,36.61,-102.1
559442,36.77,-102.1
559459,36.85,-102.1
559714,36.73,-102.1
559779,36.65,-102.1
560217,36.53,-102.1
560390,36.89,-102.06
560529,36.77,-102.06
560556,36.69,-102.06
560591,36.93,-102.06
560887,36.85,-102.06
560897,36.57,-102.06
560909,36.81,-102.06
560994,36.53,-102.06
561046,36.61,-102.06
561073,36.97,-102.06
561075,36.65,-102.06
561216,36.73,-102.06
561444,36.61,-102.02
561534,36.89,-102.02
561613,36.93,-102.02
561797,36.97,-102.02
561813,36.85,-102.02
561928,36.73,-102.02
562047,36.65,-102.02
562102,36.53,-102.02
562245,36.57,-102.02
562251,36.81,-102.02
562363,36.77,-102.02
562380,36.69,-102.02
562418,36.69,-101.98
562460,36.93,-101.98
562486,36.57,-101.98
562546,36.85,-101.98
562737,36.53,-101.98
562781,36.81,-101.98
562803,36.77,-101.98
562872,36.97,-101.98
562887,36.65,-101.98
562926,36.61,-101.98
563037,36.89,-101.98
563299,36.73,-101.98
563550,36.81,-101.94
563563,36.73,-101.94
563758,36.65,-101.94
563801,36.61,-101.94
563922,36.85,-101.94
563935,36.57,-101.94
564142,36.89,-101.94
564225,36.69,-101.94
564342,36.53,-101.94
564358,36.77,-101.94
564380,36.93,-101.94
564504,36.97,-101.94
564714,36.73,-101.9
564755,36.57,-101.9
564787,36.81,-101.9
564807,36.53,-101.9
564855,36.65,-101.9
565052,36.69,-101.9
565090,36.89,-101.9
565118,36.85,-101.9
565239,36.61,-101.9
565337,36.97,-101.9
565444,36.93,-101.9
565514,36.77,-101.9
565702,36.73,-101.86
565927,36.65,-101.86
566385,36.69,-101.86
566426,36.57,-101.86
566485,36.97,-101.86
566495,36.85,-101.86
566522,36.61,-101.86
566545,36.89,-101.86
566558,36.93,-101.86
566565,36.77,-101.86
566618,36.53,-101.86
566624,36.81,-101.86
566646,36.93,-101.82
566742,36.69,-101.82
566884,36.89,-101.82
566909,36.73,-101.82
567154,36.77,-101.82
567207,36.65,-101.82
567220,36.53,-101.82
567296,36.81,-101.82
567379,36.61,-101.82
567492,36.85,-101.82
567583,36.57,-101.82
567615,36.97,-101.82
567806,36.53,-101.78
567852,36.77,-101.78
567895,36.69,-101.78
567994,36.85,-101.78
568142,36.97,-101.78
568175,36.61,-101.78
568180,36.81,-101.78
568293,36.93,-101.78
568362,36.89,-101.78
568570,36.73,-101.78
568636,36.57,-101.78
568726,36.65,-101.78
568765,36.53,-101.74
568862,36.85,-101.74
568959,36.73,-101.74
568975,36.81,-101.74
569016,36.93,-101.74
569028,36.77,-101.74
569157,36.57,-101.74
569191,36.89,-101.74
569252,36.69,-101.74
569289,36.61,-101.74
569414,36.97,-101.74
569435,36.65,-101.74
569918,36.65,-101.7
570009,36.97,-101.7
570180,36.61,-101.7
570249,36.89,-101.7
570264,36.73,-101.7
570337,36.81,-101.7
570346,36.85,-101.7
570367,36.57,-101.7
570520,36.77,-101.7
570624,36.93,-101.7
570757,36.69,-101.7
570881,36.53,-101.7
570953,36.85,-101.66
570961,36.73,-101.66
571063,36.57,-101.66
571142,36.69,-101.66
571258,36.65,-101.66
571312,36.61,-101.66
571331,36.53,-101.66
571368,36.97,-101.66
571588,36.77,-101.66
571692,36.93,-101.66
571739,36.81,-101.66
571900,36.89,-101.66
572281,36.65,-101.62
572363,36.61,-101.62
572383,36.53,-101.62
572558,36.57,-101.62
572582,36.69,-101.62
572586,36.77,-101.62
572633,36.81,-101.62
572651,36.85,-101.62
572682,36.93,-101.62
572705,36.89,-101.62
572827,36.73,-101.62
572914,36.97,-101.62
573083,36.93,-101.58
573084,36.57,-101.58
573163,36.65,-101.58
573240,36.89,-101.58
573260,36.61,-101.58
573311,36.53,-101.58
573316,36.81,-101.58
573319,36.97,-101.58
573352,36.85,-101.58
573419,36.73,-101.58
573428,36.69,-101.58
573475,36.77,-101.58
574098,36.89,-101.54
574245,36.85,-101.54
574401,36.77,-101.54
574491,36.93,-101.54
574536,36.81,-101.54
574598,36.65,-101.54
574681,36.69,-101.54
574782,36.73,-101.54
574814,36.57,-101.54
