,latitude,longitude
1305141,43.65,-72.1
1305144,43.69,-72.1
1305154,44.01,-72.1
1305175,43.57,-72.1
1305209,43.61,-72.1
1305210,42.77,-72.1
1305213,43.77,-72.1
1305215,43.73,-72.1
1305217,43.81,-72.1
1305225,43.17,-72.1
1305248,43.85,-72.1
1305283,43.89,-72.1
1305284,42.81,-72.1
1305314,42.85,-72.1
1305320,43.41,-72.1
1305419,42.73,-72.1
1305596,43.25,-72.1
1305759,43.21,-72.1
1305763,43.09,-72.1
1305770,43.13,-72.1
1305791,42.93,-72.1
1305798,42.97,-72.1
1305833,42.89,-72.1
1305838,43.05,-72.1
1305891,43.45,-72.1
1305910,43.29,-72.1
1305937,43.01,-72.1
1306018,43.33,-72.1
1306027,43.37,-72.1
1306464,42.73,-72.06
1306677,43.41,-72.06
1306714,42.77,-72.06
1306774,42.81,-72.06
1306775,42.85,-72.06
1306815,43.45,-72.06
1306820,43.01,-72.06
1306835,42.89,-72.06
1306864,43.25,-72.06
1306865,43.29,-72.06
1306914,42.93,-72.06
1306922,42.97,-72.06
1306924,43.21,-72.06
1306985,43.17,-72.06
1306991,43.33,-72.06
1306992,44.01,-72.06
1307249,43.09,-72.06
1307271,43.05,-72.06
1307275,43.13,-72.06
1307355,43.81,-72.06
1307365,43.65,-72.06
1307422,43.49,-72.06
1307452,43.61,-72.06
1307455,43.97,-72.06
1307458,43.73,-72.06
1307469,43.77,-72.06
1307490,43.57,-72.06
1307494,43.37,-72.06
1307498,43.69,-72.06
1307519,43.93,-72.06
1307640,44.05,-72.06
1307674,43.85,-72.06
1307677,43.53,-72.06
1307682,43.89,-72.06
1307840,43.89,-72.02
1308024,42.81,-72.02
1308102,42.85,-72.02
1308131,42.97,-72.02
1308132,43.21,-72.02
1308157,42.93,-72.02
1308163,43.01,-72.02
1308168,44.29,-72.02
1308171,43.05,-72.02
1308174,42.89,-72.02
1308179,44.21,-72.02
1308183,44.17,-72.02
1308242,43.09,-72.02
1308273,43.93,-72.02
1308282,43.85,-72.02
1308304,44.25,-72.02
1308306,43.25,-72.02
1308308,43.17,-72.02
1308352,43.13,-72.02
1308363,43.29,-72.02
1308395,43.53,-72.02
1308402,43.49,-72.02
1308431,44.09,-72.02
1308466,44.05,-72.02
1308471,42.77,-72.02
1308514,43.57,-72.02
1308517,43.65,-72.02
1308518,43.69,-72.02
1308529,43.77,-72.02
1308530,43.73,-72.02
1308533,43.61,-72.02
1308555,44.13,-72.02
1308563,42.73,-72.02
1308581,43.37,-72.02
1308598,43.33,-72.02
1308599,43.45,-72.02
1308600,43.41,-72.02
1308640,43.97,-72.02
1308755,43.81,-72.02
1308800,44.01,-72.02
1309040,43.05,-71.98
1309050,43.65,-71.98
1309067,43.93,-71.98
1309121,43.09,-71.98
1309127,43.25,-71.98
1309139,43.57,-71.98
1309148,43.41,-71.98
1309154,43.77,-71.98
1309206,44.13,-71.98
1309244,43.69,-71.98
1309251,43.37,-71.98
1309259,43.73,-71.98
1309269,43.13,-71.98
1309301,43.29,-71.98
1309310,44.25,-71.98
1309333,43.45,-71.98
1309334,44.29,-71.98
1309350,43.17,-71.98
1309362,43.53,-71.98
1309396,43.85,-71.98
1309428,44.33,-71.98
1309452,43.81,-71.98
1309541,42.89,-71.98
1309545,44.01,-71.98
1309547,44.21,-71.98
1309550,44.17,-71.98
1309568,43.61,-71.98
1309569,43.01,-71.98
1309575,42.93,-71.98
1309588,43.21,-71.98
1309602,43.49,-71.98
1309603,42.97,-71.98
1309793,43.89,-71.98
1309824,42.81,-71.98
1309827,42.85,-71.98
1309955,43.97,-71.98
1310118,42.73,-71.98
1310166,42.77,-71.98
1310171,44.05,-71.98
1310276,44.09,-71.98
1310283,43.33,-71.98
1310305,43.93,-71.94
1310319,43.81,-71.94
1310348,44.01,-71.94
1310363,43.17,-71.94
1310403,43.97,-71.94
1310458,43.41,-71.94
1310716,44.33,-71.94
1310858,43.05,-71.94
1310871,43.09,-71.94
1310933,43.29,-71.94
1310934,43.13,-71.94
1310952,43.01,-71.94
1310969,43.25,-71.94
1311007,42.89,-71.94
1311008,42.93,-71.94
1311015,42.97,-71.94
1311022,43.21,-71.94
1311277,43.77,-71.94
1311282,44.21,-71.94
1311306,44.25,-71.94
1311313,43.33,-71.94
1311354,42.73,-71.94
1311381,44.29,-71.94
1311389,42.77,-71.94
1311402,43.49,-71.94
1311437,43.37,-71.94
1311449,43.69,-71.94
1311463,43.65,-71.94
1311483,44.05,-71.94
1311490,44.13,-71.94
1311533,43.53,-71.94
1311536,42.81,-71.94
1311540,42.85,-71.94
1311556,43.45,-71.94
1311558,43.73,-71.94
1311560,43.61,-71.94
1311561,43.85,-71.94
1311562,44.17,-71.94
1311566,43.57,-71.94
1311590,44.09,-71.94
1311599,43.89,-71.94
1311857,43.45,-71.9
1311858,43.33,-71.9
1312059,43.81,-71.9
1312061,43.73,-71.9
1312074,43.29,-71.9
1312077,43.89,-71.9
1312094,43.25,-71.9
1312131,43.69,-71.9
1312160,43.85,-71.9
1312167,44.05,-71.9
1312173,44.29,-71.9
1312175,44.09,-71.9
1312186,44.13,-71.9
1312198,43.61,-71.9
1312199,43.93,-71.9
1312201,43.57,-71.9
1312222,43.65,-71.9
1312229,43.21,-71.9
1312241,42.97,-71.9
1312244,42.93,-71.9
1312245,44.17,-71.9
1312246,42.89,-71.9
1312249,43.01,-71.9
1312250,43.77,-71.9
1312257,43.13,-71.9
1312265,43.05,-71.9
1312268,43.09,-71.9
1312326,43.53,-71.9
1312377,43.17,-71.9
1312453,43.37,-71.9
1312454,44.25,-71.9
1312469,44.01,-71.9
1312509,43.97,-71.9
1312532,43.49,-71.9
1312566,43.41,-71.9
1312572,42.73,-71.9
1312583,44.33,-71.9
1312628,42.81,-71.9
1312641,42.77,-71.9
1312706,44.21,-71.9
1312898,42.85,-71.9
1312903,43.49,-71.86
1312910,43.65,-71.86
1312919,43.13,-71.86
1312970,44.33,-71.86
1312975,44.13,-71.86
1313006,43.05,-71.86
1313015,44.29,-71.86
1313037,43.57,-71.86
1313046,43.93,-71.86
1313086,44.21,-71.86
1313099,44.05,-71.86
1313165,44.09,-71.86
1313173,43.53,-71.86
1313181,42.85,-71.86
1313197,43.89,-71.86
1313201,42.81,-71.86
1313218,43.61,-71.86
1313225,43.17,-71.86
1313244,42.93,-71.86
1313257,43.69,-71.86
1313279,43.97,-71.86
1313346,42.97,-71.86
1313349,42.77,-71.86
1313358,43.29,-71.86
1313370,43.85,-71.86
1313373,44.17,-71.86
1313375,42.89,-71.86
1313381,43.01,-71.86
1313384,43.73,-71.86
1313385,43.77,-71.86
1313394,43.25,-71.86
1313430,43.81,-71.86
1313456,44.01,-71.86
1313473,43.37,-71.86
1313483,44.25,-71.86
1313517,43.09,-71.86
1313521,43.41,-71.86
1313523,42.73,-71.86
1313552,43.21,-71.86
1313927,43.45,-71.86
1313928,43.33,-71.86
1314250,44.01,-71.82
1314368,42.77,-71.82
1314453,44.17,-71.82
1314455,43.45,-71.82
1314522,43.25,-71.82
1314534,44.05,-71.82
1314565,43.61,-71.82
1314570,43.57,-71.82
1314573,42.93,-71.82
1314574,42.89,-71.82
1314598,43.01,-71.82
1314599,43.13,-71.82
1314607,42.85,-71.82
1314612,42.81,-71.82
1314626,43.29,-71.82
1314653,43.21,-71.82
1314661,43.09,-71.82
1314769,44.09,-71.82
1314774,43.89,-71.82
1314820,42.73,-71.82
1314963,44.33,-71.82
1314985,44.37,-71.82
1315030,43.41,-71.82
1315110,43.53,-71.82
1315361,44.29,-71.82
1315376,43.65,-71.82
1315386,44.21,-71.82
1315390,42.97,-71.82
1315392,43.49,-71.82
1315401,43.81,-71.82
1315404,43.77,-71.82
1315407,43.73,-71.82
1315411,43.37,-71.82
1315441,43.17,-71.82
1315449,43.05,-71.82
1315451,44.25,-71.82
1315457,43.33,-71.82
1315483,43.69,-71.82
1315486,44.13,-71.82
1315505,43.85,-71.82
1315507,43.93,-71.82
1315530,43.97,-71.82
1315666,43.69,-71.78
1315704,44.29,-71.78
1315722,43.89,-71.78
1315732,43.33,-71.78
1315733,44.33,-71.78
1315843,43.65,-71.78
1315853,44.37,-71.78
1315855,43.21,-71.78
1315879,43.45,-71.78
1315897,44.01,-71.78
1315937,43.09,-71.78
1315992,43.73,-71.78
1316150,44.17,-71.78
1316163,44.21,-71.78
1316173,43.85,-71.78
1316283,43.05,-71.78
1316452,43.41,-71.78
1316504,42.77,-71.78
1316535,43.17,-71.78
1316566,43.77,-71.78
1316596,43.53,-71.78
1316599,43.25,-71.78
1316606,44.05,-71.78
1316607,43.81,-71.78
1316614,44.25,-71.78
1316616,43.37,-71.78
1316623,43.61,-71.78
1316651,43.93,-71.78
1316691,42.81,-71.78
1316693,42.85,-71.78
1316713,43.57,-71.78
1316715,43.01,-71.78
1316737,43.29,-71.78
1316740,43.49,-71.78
1316741,42.97,-71.78
1316742,43.13,-71.78
1316766,42.93,-71.78
1316779,42.89,-71.78
1316811,44.09,-71.78
1316812,44.13,-71.78
1316820,42.73,-71.78
1316827,43.97,-71.78
1317039,44.29,-71.74
1317149,43.97,-71.74
1317376,44.01,-71.74
1317482,43.69,-71.74
1317506,44.25,-71.74
1317549,43.37,-71.74
1317602,43.65,-71.74
1317604,44.09,-71.74
1317606,43.93,-71.74
1317607,43.57,-71.74
1317621,42.73,-71.74
1317623,43.89,-71.74
1317633,43.41,-71.74
1317691,43.61,-71.74
1317702,44.37,-71.74
1317705,43.21,-71.74
1317706,44.33,-71.74
1317714,43.09,-71.74
1317728,43.49,-71.74
1317738,43.33,-71.74
1317780,44.13,-71.74
1317809,42.77,-71.74
1317816,43.29,-71.74
1317823,44.05,-71.74
1317834,43.13,-71.74
1317858,43.53,-71.74
1317861,43.17,-71.74
1317872,43.25,-71.74
1317890,43.01,-71.74
1317901,42.97,-71.74
1317913,42.93,-71.74
1317973,42.89,-71.74
1318018,42.81,-71.74
1318115,43.05,-71.74
1318116,44.41,-71.74
1318118,43.81,-71.74
1318125,42.85,-71.74
1318128,43.77,-71.74
1318137,43.73,-71.74
1318152,43.45,-71.74
1318157,44.17,-71.74
1318164,44.21,-71.74
1318168,43.85,-71.74
1318229,42.93,-71.7
1318263,43.69,-71.7
1318335,43.53,-71.7
1318355,43.37,-71.7
1318358,43.13,-71.7
1318374,43.29,-71.7
1318376,43.01,-71.7
1318439,42.77,-71.7
1318442,42.89,-71.7
1318458,42.97,-71.7
1318540,43.61,-71.7
1318593,43.49,-71.7
1318806,42.81,-71.7
1318865,42.85,-71.7
1318894,44.13,-71.7
1318916,43.17,-71.7
1318919,44.01,-71.7
1318925,44.33,-71.7
1318932,43.33,-71.7
1318940,44.37,-71.7
1318947,43.09,-71.7
1318961,43.21,-71.7
1318966,43.57,-71.7
1318968,43.41,-71.7
1318972,44.29,-71.7
1319008,44.09,-71.7
1319012,44.25,-71.7
1319043,43.97,-71.7
1319059,43.89,-71.7
1319063,43.65,-71.7
1319065,43.73,-71.7
1319066,43.93,-71.7
1319088,43.81,-71.7
1319114,43.85,-71.7
1319128,43.45,-71.7
1319131,44.17,-71.7
1319143,43.77,-71.7
1319150,44.21,-71.7
1319207,43.05,-71.7
1319222,44.41,-71.7
1319323,44.05,-71.7
1319414,43.25,-71.7
1319428,42.73,-71.7
1319507,42.97,-71.66
1319522,43.37,-71.66
1319530,43.53,-71.66
1319558,43.05,-71.66
1319559,44.25,-71.66
1319565,43.49,-71.66
1319584,43.97,-71.66
1319714,43.33,-71.66
1319717,43.45,-71.66
1319756,44.45,-71.66
1319757,44.41,-71.66
1319765,44.17,-71.66
1319768,44.21,-71.66
1319775,43.77,-71.66
1319778,43.73,-71.66
1319791,42.89,-71.66
1319800,44.37,-71.66
1319803,43.21,-71.66
1319810,43.09,-71.66
1319824,44.13,-71.66
1319831,44.33,-71.66
1319934,44.29,-71.66
1319951,43.85,-71.66
1319978,43.17,-71.66
1319985,44.01,-71.66
1320018,44.05,-71.66
1320077,43.93,-71.66
1320082,43.61,-71.66
1320091,42.81,-71.66
1320092,42.85,-71.66
1320108,42.77,-71.66
1320114,43.29,-71.66
1320116,43.13,-71.66
1320121,43.57,-71.66
1320122,43.01,-71.66
1320134,42.93,-71.66
1320148,43.41,-71.66
1320151,44.09,-71.66
1320152,43.65,-71.66
1320160,43.89,-71.66
1320163,42.73,-71.66
1320230,43.25,-71.66
1320298,43.69,-71.66
1320473,43.81,-71.66
1320829,44.77,-71.62
1320834,42.85,-71.62
1320858,43.13,-71.62
1320860,43.33,-71.62
1320897,44.37,-71.62
1320906,44.49,-71.62
1320913,44.33,-71.62
1320916,43.49,-71.62
