,latitude,longitude
1279584,42.69,-72.9
1279909,42.25,-72.9
1279963,42.29,-72.9
1279966,42.33,-72.9
1279969,42.45,-72.9
1280055,42.49,-72.9
1280076,42.37,-72.9
1280087,42.13,-72.9
1280088,42.21,-72.9
1280124,42.05,-72.9
1280126,42.09,-72.9
1280151,42.17,-72.9
1280255,42.41,-72.9
1280344,42.57,-72.9
1280528,42.53,-72.9
1280594,42.65,-72.9
1280967,42.33,-72.86
1281188,42.53,-72.86
1281193,42.05,-72.86
1281258,42.73,-72.86
1281287,42.61,-72.86
1281328,42.57,-72.86
1281331,42.65,-72.86
1281395,42.09,-72.86
1281428,42.41,-72.86
1281433,42.17,-72.86
1281440,42.13,-72.86
1281448,42.21,-72.86
1281468,42.45,-72.86
1281521,42.25,-72.86
1281532,42.37,-72.86
1281535,42.49,-72.86
1281548,42.29,-72.86
1281775,42.69,-72.86
1282483,42.09,-72.82
1282524,42.29,-72.82
1282574,42.49,-72.82
1282580,42.37,-72.82
1282656,42.33,-72.82
1282682,42.45,-72.82
1282704,42.25,-72.82
1282726,42.73,-72.82
1282759,42.61,-72.82
1282767,42.57,-72.82
1282779,42.53,-72.82
1282802,42.65,-72.82
1282821,42.69,-72.82
1282943,42.41,-72.82
1282951,42.17,-72.82
1282989,42.05,-72.82
1283013,42.21,-72.82
1283112,42.13,-72.82
1283304,42.13,-72.78
1283337,42.21,-72.78
1283488,42.65,-72.78
1283512,42.41,-72.78
1283565,42.73,-72.78
1283605,42.53,-72.78
1283619,42.57,-72.78
1283790,42.61,-72.78
1283802,42.69,-72.78
1283842,42.49,-72.78
1283906,42.29,-72.78
1283999,42.37,-72.78
1284050,42.09,-72.78
1284053,42.33,-72.78
1284060,42.17,-72.78
1284067,42.01,-72.78
1284071,42.05,-72.78
1284081,42.25,-72.78
1284375,42.45,-72.78
1284492,42.29,-72.74
1284593,42.53,-72.74
1284655,42.45,-72.74
1284669,42.37,-72.74
1284670,42.25,-72.74
1284672,42.05,-72.74
1284674,42.09,-72.74
1284727,42.17,-72.74
1284729,42.49,-72.74
1284753,42.21,-72.74
1284812,42.13,-72.74
1285122,42.69,-72.74
1285178,42.41,-72.74
1285362,42.33,-72.74
1285447,42.73,-72.74
1285555,42.65,-72.74
1285571,42.57,-72.74
1285633,42.61,-72.74
1285836,42.45,-72.7
1285970,42.29,-72.7
1286011,42.25,-72.7
1286024,42.37,-72.7
1286043,42.49,-72.7
1286267,42.33,-72.7
1286354,42.17,-72.7
1286422,42.41,-72.7
1286455,42.21,-72.7
1286465,42.05,-72.7
1286472,42.13,-72.7
1286479,42.09,-72.7
1286635,42.57,-72.7
1286682,42.65,-72.7
1286698,42.73,-72.7
