prod_solar-UPV,load_solar-UPV,prod_wind-onshore,load_wind-onshore,prod_ng,load_ng,prod_CCGT,load_CCGT,sLev,sCh,sDis,demand
0.0,0.0,39907.22329482846,11098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11098.0
0.0,0.0,39812.7076067661,11085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11085.0
0.0,0.0,39382.15148548813,11420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11420.0
0.0,0.0,38217.69019109626,12608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12608.0
0.0,0.0,38106.04896292963,14835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14835.0
224.8445475087758,0.0,38037.61510277671,16060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16060.0
10548.601285279154,0.0,38191.33021063613,16241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16241.0
17560.807194574612,16310.0,37400.03398730706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16310.0
17725.14432970809,16348.0,36538.34303812563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16348.0
22851.54053321021,16244.0,35228.0992034557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16244.0
13510.034184888706,0.0,34995.7514567153,16052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16052.0
17196.87214662849,15889.0,35415.390423134195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15889.0
20802.850943878395,15650.0,36993.199646715184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15650.0
15075.9165179862,0.0,39251.03337495401,15626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15626.0
0.0,0.0,40662.18299680973,16773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16773.0
0.0,0.0,40998.49362950178,18189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18189.0
0.0,0.0,41142.2206572846,18132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18132.0
0.0,0.0,41134.23419564143,17679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17679.0
0.0,0.0,41135.19798795361,16924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16924.0
0.0,0.0,40938.81584243428,15702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15702.0
0.0,0.0,40915.69519900489,14050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14050.0
0.0,0.0,40549.707693199816,12575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12575.0
0.0,0.0,40778.77034941794,11565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11565.0
0.0,0.0,40900.36893923192,11063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11063.0
0.0,0.0,40498.60072817529,10802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10802.0
0.0,0.0,40448.03531639925,10730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10730.0
0.0,0.0,40584.1375571087,10997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10997.0
0.0,0.0,40091.21721421165,12038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12038.0
0.0,0.0,39967.727509168006,14095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14095.0
43.46454631998363,0.0,39852.08844534704,15526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15526.0
5547.978677595123,0.0,40713.12928037618,15801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15801.0
8001.798173242033,0.0,40315.194087739554,15994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15994.0
9696.348097920729,0.0,39845.94684533522,16126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16126.0
4060.6797534232633,0.0,40247.65911234098,16106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16106.0
4623.791976742394,0.0,39664.07538982223,16013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16013.0
3568.773674120418,0.0,39251.844397828456,15927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15927.0
3064.0580704216363,0.0,39735.12276810255,15754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15754.0
721.8690832607188,0.0,40356.57831449725,15829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15829.0
0.0,0.0,40359.00323616117,16771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16771.0
0.0,0.0,40078.51044152567,17444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17444.0
0.0,0.0,39544.76823130056,17080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17080.0
